url,title,content
https://www.cnnindonesia.com/internasional/20260428200911-120-1353182/isi-dokumen-fatwa-ali-khamenei-mengharamkan-bom-nuklir,Isi Dokumen Fatwa Ali Khamenei Mengharamkan Bom Nuklir,"Isi Dokumen Fatwa Ali Khamenei Mengharamkan Bom Nuklir
Publik Israel disebut mulai ketakutan Iran bakal mencabut fatwa haram bom nuklir setelah pemimpin tertinggi Ayatollah Ali Khamenei meninggal dunia.
Ali Khamenei tewas dalam serangan udara yang dilancarkan Israel dan Amerika Serikat pada 28 Februari.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Sejumlah pihak di Iran justru khawatir, Iran akan mencabut fatwa yang ditetapkan Ali Khamenei lantaran perang dengan AS dan Tel Aviv.
Media Israel The Times of Israel kemudian menyinggung sebuah dokumen yang menunjukkan isi fatwa haram penggunaan senjata nuklir Iran yang ditetapkan Ali Khamenei.
""Selama dua dekade, satu dokumen menjadi penghalang antara Iran dan bom nuklir, setidaknya dalam hal diplomasi,"" tulis media tersebut.
""Fatwa Ayatollah (Ali) Khamenei yang menentang senjata nuklir dikutip dalam negosiasi internasional, dirujuk oleh analis Barat, dan diperlakukan oleh sejumlah pemerintah sebagai bukti nyata bahwa Iran tidak akan mengejar senjata nuklir. Pada 28 Februari 2026, Khamenei tewas dalam serangan gabungan AS-Israel. Fatwa itu pun lenyap bersamanya,"" lanjut laporan tersebut.
Media Israel lainnya Ynet bahkan mengutip isi dokumen Iran yang menetapkan fatwa dari Ali Khamenei yang mengharamkan penggunaan senjata nuklir dalam keadaan apa pun.
""Kami percaya bahwa selain senjata nuklir, jenis senjata pemusnah massal lainnya, seperti senjata kimia dan biologi, menimbulkan ancaman serius bagi umat manusia. Bangsa Iran, yang sendiri telah menjadi korban senjata kimia, merasakan lebih dari bangsa mana pun bahaya yang disebabkan oleh produksi dan penimbunan senjata tersebut, dan siap menggunakan semua cara yang tersedia untuk menghadapi ancaman tersebut,"" demikian isi dokumen tersebut yang dikutip oleh Ynet .
""Kami menganggap penggunaan senjata tersebut sebagai 'haram,' dan percaya bahwa adalah kewajiban semua orang untuk bekerja melindungi umat manusia dari bencana besar ini.""
Fatwa itu disebut dikeluarkan mendiang Ali Khamenei pada 1990-an. Dokumen mengenai fatwa itu baru terungkap secara luas pada 2003, saat program nuklir Iran untuk kepentingan sipil membetot perhatian masyarakat internasional.
Tekanan dari negara-negara kuat pun datang menghimpit Iran. Teheran kemudian menampilkan dokumen berupa fatwa Ali Khamenei itu sebagai bagian dari upaya Republik Islam untuk melawan tuduhan bahwa mereka sedang mengembangkan senjata nuklir.
Presiden Iran Masoud Pezeshkian juga pernah mengulangi pernyataannya bahwa Teheran tidak akan pernah menggunakan senjata nuklir selama masih berlaku fatwa haram oleh Ali Khamenei.
""Ketika dia mengumumkan bahwa kita tidak akan memiliki senjata nuklir, itu berarti kita tidak akan memilikinya,"" kata Pezeshkian sebelum putaran ketiga pembicaraan nuklir dengan AS yang terus menuduh Teheran berupaya mendapatkan senjata nuklir, dikutip dari Iran International."
https://www.cnnindonesia.com/internasional/20260428135252-120-1353013/tanpa-ali-khamenei-israel-justru-ketar-ketir-fatwa-bom-nuklir-iran,"Tanpa Ali Khamenei, Israel Justru Ketar-ketir Fatwa Bom Nuklir Iran","Tanpa Ali Khamenei, Israel Justru Ketar-ketir Fatwa Bom Nuklir Iran
Publik Israel justru lebih ketar-ketir soal fatwa bom nuklir Iran setelah pemimpin tertinggi negara itu, Ayatollah Ali Khamene i , meninggal dunia.
Ali Khamenei tewas dalam serangan udara yang dilakukan Israel dan Amerika Serikat pada 28 Februari lalu.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Media Israel The Times of Israel menulis dalam laporannya mempertanyakan fatwa bom nuklir Iran setelah tak lagi dipimpin Ali Khamenei.
Publik khawatir pemimpin baru Iran yang merupakan putra Ali Khamenei, Mojtaba Khamenei, akan mencabut fatwa haram bom nuklir yang ditetapkan sang ayah.
The Times of Israel menyinggung sebuah dokumen yang menyebutkan bahwa Ali Khamenei menetapkan fatwa haram terhadap bom nuklir Iran.
""Selama dua dekade, satu dokumen menjadi penghalang antara Iran dan bom nuklir, setidaknya dalam hal diplomasi,"" tulis media tersebut.
""Fatwa Ayatollah (Ali) Khamenei yang menentang senjata nuklir dikutip dalam negosiasi internasional, dirujuk oleh analis Barat, dan diperlakukan oleh sejumlah pemerintah sebagai bukti nyata bahwa Iran tidak akan mengejar senjata nuklir. Pada 28 Februari 2026, Khamenei tewas dalam serangan gabungan AS-Israel. Fatwa itu pun lenyap bersamanya,"" lanjut laporan tersebut.
Publik Israel lebih khawatir lagi karena Iran telah mencapai 60 persen pengayaan 440 kilogram uranium. Tingkatan tersebut dianggap sangat cukup untuk dilanjutkan menjadi minimal 10 senjata nuklir.
Uranium tersebut diyakini masih aman tersimpan di terowongan bawah tanah di Kota Isfahan.
Lebih lanjut media Israel lainnya, Ynet , mengutip langsung isi dokumen yang menyatakan fatwa haram penggunaan bom nuklir yang ditetapkan Ali Khamenei.
""Kami percaya bahwa selain senjata nuklir, jenis senjata pemusnah massal lainnya, seperti senjata kimia dan biologi, menimbulkan ancaman serius bagi umat manusia. Bangsa Iran, yang sendiri telah menjadi korban senjata kimia, merasakan lebih dari bangsa mana pun bahaya yang disebabkan oleh produksi dan penimbunan senjata tersebut, dan siap menggunakan semua cara yang tersedia untuk menghadapi ancaman tersebut,"" demikian isi dokumen tersebut yang dikutip oleh Ynet .
""Kami menganggap penggunaan senjata tersebut sebagai 'haram,' dan percaya bahwa adalah kewajiban semua orang untuk bekerja melindungi umat manusia dari bencana besar ini.""
Fatwa itu disebut dikeluarkan mendiang Ali Khamenei pada 1990-an. Dokumen mengenai fatwa itu baru terungkap secara luas pada 2003, saat program nuklir Iran untuk kepentingan sipil membetot perhatian masyarakat internasional.
Tekanan dari negara-negara kuat pun datang menghimpit Iran. Teheran kemudian menampilkan dokumen berupa fatwa Ali Khamenei itu sebagai bagian dari upaya Republik Islam untuk melawan tuduhan bahwa mereka sedang mengembangkan senjata nuklir.
Presiden Iran Masoud Pezeshkian juga pernah menegaskan bahwa Iran terikat fatwa dari pemimpin tertinggi Ali Khamenei sehingga tidak mungkin mengembangkan nuklir menjadi senjata pemusnah massal.
""Ketika dia mengumumkan bahwa kita tidak akan memiliki senjata nuklir, itu berarti kita tidak akan memilikinya,"" kata Pezeshkian sebelum putaran ketiga pembicaraan nuklir dengan AS yang terus menuduh Teheran berupaya mendapatkan senjata nuklir, dikutip dari Iran International.
Kini, fatwa haram tersebut berpotensi dicabut jika Iran terus dalam situasi terancam akibat serangan-serangan dari Israel dan Iran. Terlebih, Tel Aviv disebut-sebut bisa nekat menggunakan senjata nuklir mereka untuk membumihanguskan Iran."
https://www.cnnindonesia.com/internasional/20260301044904-134-1332937/trump-konfirmasi-kematian-pemimpin-tertinggi-iran-ali-khamenei,Trump Konfirmasi Kematian Pemimpin Tertinggi Iran Ali Khamenei,"Trump Konfirmasi Kematian Pemimpin Tertinggi Iran Ali Khamenei
Presiden Amerika Serikat (AS), Donald Trump secara resmi mengonfirmasi kematian Pemimpin Tertinggi Iran, Ayatollah Ali Khamenei, melalui unggahan di platform Truth Social, Minggu (1/3) pagi waktu setempat.
Dalam pernyataannya, Trump menegaskan bahwa peristiwa ini merupakan momentum bersejarah bagi rakyat Iran untuk melakukan perubahan besar di negara mereka.
""Ali Khamenei sudah tewas. Ini adalah peluang tunggal terbesar bagi rakyat Iran untuk merebut kembali negara mereka. ""Ini adalah peluang tunggal terbesar bagi rakyat Iran untuk merebut kembali negara mereka,"" tulis Trump dalam unggahannya di media sosial Truth Social, seperti dilansir Reuters .
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Pernyataan ini muncul menyusul klaim Perdana Menteri Israel Benjamin Netanyahu sebelumnya mengenai serangan gabungan yang menargetkan kediaman Khamenei di Teheran.
Iran Terancam Mundur dari Piala Dunia Imbas Serangan AS-Israel
Media Iran Tepis Rumor Khamenei Tewas: Masih Memimpin Medan Perang
Selain Khamenei, Israel Sebut Menhan dan Komandan IRGC Iran Tewas
Selain mengonfirmasi kematian Khamenei, Trump juga mengeklaim adanya perpecahan di dalam tubuh militer dan aparat keamanan Iran. Ia menyebut banyak personel keamanan Iran yang kini enggan untuk terus bertempur dan mulai mencari perlindungan.
""Kami mendengar bahwa banyak dari IRGC (Garda Revolusi), Militer, serta pasukan Keamanan dan Kepolisian lainnya, tidak lagi ingin bertempur, dan mereka mencari imunitas dari kami,"" tegas Trump.
Hingga saat ini, pihak Teheran belum memberikan pernyataan resmi terkait kondisi Pemimpin Tertinggi maupun klaim desersi massal yang disampaikan oleh Trump tersebut.
Namun, sebelumnya Kantor berita Iran Tasnim dan Mehr melaporkan bahwa Pemimpin Tertinggi Ali Khamenei dengan ""teguh dan tegar dalam memimpin medan perang.""
[Gambas:Twitter]
Pernyataan media pemerintah Iran itu muncul usai seorang pejabat Israel mengatakan kepada Reuters bahwa Khamenei telah terbunuh dan jenazahnya telah ditemukan.
Perdana Menteri Israel Benjamin Netanyahu juga mengklaim sebelumnya bahwa banyak indikasi bahwa Khamenei tewas dalam serangan gabungan AS-Israel ke Iran pada Sabtu (28/2)."
https://www.cnnindonesia.com/internasional/20260501153618-134-1354171/trump-bingung-negosiasi-ke-iran-tak-ada-yang-tahu-siapa-pemimpinnya,Trump Bingung Negosiasi ke Iran: Tak Ada yang Tahu Siapa Pemimpinnya,"Trump Bingung Negosiasi ke Iran: Tak Ada yang Tahu Siapa Pemimpinnya
Presiden Amerika Serikat Donald Trump bingung negosiasi dengan Iran untuk mengakhiri perang di negara tersebut.
Trump mengatakan Teheran tidak memiliki pemimpin untuk membuat keputusan dalam negosiasi dengan Washington.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Kita punya masalah karena tidak ada yang tahu pasti siapa pemimpinnya. Ini sedikit menjadi masalah,"" kata Trump di Oval Office, Gedung Putih, dikutip dari CNN.
Masalah tersebut diakui Trump karena tidak ada kepastian siapa yang sebenarnya memimpin Iran.
""Tidak ada yang tahu apa isi pembicaraan itu, kecuali saya dan beberapa orang lainnya,"" ujar Trump.
Iran sendiri menegaskan telah memilih pemimpin baru pengganti mendiang Ayatollah Ali Khamenei yang meninggal dunia dalam serangan udara AS dan Israel. Putra dari Ali Khamenei, Mojtaba Khamenei, ditunjuk dewan 88 ulama ahli Iran untuk melanjutkan tampuk kepemimpinan.
Mojtaba Khamenei sendiri saat ini belum muncul ke publik. Ia dikabarkan masih dirawat intensif di rumah sakit setelah mengalami luka serius akibat pengeboman oleh AS dan Israel.
Trump bersikeras mengatakan bahwa Iran masih sangat menginginkan kesepakatan damai dengan Washington. Ia juga mengeklaim bahwa langkah AS memblokade Selat Hormuz berjalan mulus.
""Ekonomi mereka sedang runtuh. Blokade itu luar biasa. Kekuatan blokade itu luar biasa,"" tutur Trump.
Trump tampaknya menepis kemungkinan akan mengakhiri gencatan senjata yang berlaku saat ini dan melanjutkan pemboman ke Iran.
""Saya tidak tahu apakah kita membutuhkannya. Mungkin kita membutuhkannya,"" katanya."
https://www.cnnindonesia.com/internasional/20260420111520-120-1349957/kenapa-iran-tak-kunjung-makamkan-ali-khamenei-usai-7-pekan-meninggal,Kenapa Iran Tak Kunjung Makamkan Ali Khamenei usai 7 Pekan Meninggal?,"Kenapa Iran Tak Kunjung Makamkan Ali Khamenei usai 7 Pekan Meninggal?
Tujuh pekan usai dinyatakan meninggal dunia imbas gempuran Amerika Serikat dan Israel ke Teheran, mendiang mantan pemimpin tertinggi Iran Ayatollah Ali Khamenei masih belum dimakamkan.
Khamenei tewas dalam serangan gabungan Amerika Serikat dan Israel pada 28 Februari ke Teheran yang memicu perang AS vs Iran yang meluas ke Timur Tengah hingga hari ini.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Jika dikalkulasikan sejak saat itu, Ali Khamenei sudah meninggal selama 51 hari atau tujuh pekan lebih.
Situasi itu berbeda dengan pendahulunya, Ruhollah Khomeini, yang meninggal pada 1989 dan segera dimakamkan. Saat itu, jutaan warga Iran turut memberikan penghormatan terakhir dalam upacara pemakamannya.
Sementara itu, situasi Iran saat ini berbeda dengan dengan masa saat Khomeini meninggal. Saat ini, Iran juga masih sibuk mempertahankan diri dan membalas serangan brutal AS-Israel.
Kesibukan itu pula lah yang kemungkinan membuat Iran hingga saat ini belum mengumumkan atau menyelesaikan kapan dan di mana Khamenei bakal dikebumikan.
Namun, pakar keamanan dari Foundation for the Defence of Democracies Behnam Taleblu punya pandangan sendiri soal Iran yang belum menguburkan Khamenei.
[Gambas:Video CNN]
Ia menilai penundaan pemakaman ini bukan karena Iran sibuk perang, tetapi takut menggelar acara pemakaman besar-besaran.
""Sederhananya, rezim tersebut terlalu takut dan terlalu lemah untuk mengambil risiko,"" kata Taleblu, dikutip NDTV .
Taleblu memperkirakan Iran takut dengan serangan udara AS-Israel atau protes massal besar-besaran.
Lebih lanjut, dia mengatakan negara yang kini dipimpin Mojtaba Khamenei ini tidak dalam posisi untuk mengadakan upacara pemakaman dengan megah. Taleblu juga menyebut pemerintahan Iran lumpuh akibat perang yang berlangsung lebih dari sebulan.
Trump Ultimatum Iran Manut Negosiasi: Tidak Ada Lagi Tuan Baik Hati!
IDF Akui Tentara Israel Hancurkan Patung Yesus Pakai Palu Godam
20 Kapal Lewat Selat Hormuz saat Perang Iran vs AS, Ada yang Menuju RI
Pakar itu juga menyoroti Mojtaba Khamenei yang belum muncul ke ruang publik sejak terpilih menggantikan mendiang sang ayah sebagai pemimpin tertinggi Iran pada awal Maret.
Belakangan, muncul kabar bahwa Mojtaba sebenarnya dalam kondisi kritis dan tengah menjalani perawatan intensif akibat luka di bagian wajah dan kaki imbas serangan AS-Israel.
Lebih lanjut, Taleblu mengatakan Iran harus menjelaskan ke publik jika suatu waktu mereka mengadakan pemakaman Khamenei tanpa kehadiran Mojtaba.
""Hal ini menunjukkan betapa besarnya jumlah orang yang hadir pada pemakaman pendiri rezim pada 1989. Namun, satu generasi kemudian penggantinya masih belum bisa dimakamkan lebih dari sebulan setelah kematian dia,"" kata Taleblu.
""Republik Islam suka sesumbar tentang menguasai jalanan, tetapi pemadaman internet selama 50 hari sudah cukup menjelaskan semuanya. Rezim takut akan konsekuensi jika kebenaran terungkap,"" imbuh dia."
https://www.cnnindonesia.com/internasional/20260304191525-120-1334389/mojtaba-khamenei-kandidat-kuat-pengganti-ali-khamenei-siapa-dia,"Mojtaba Khamenei Kandidat Kuat Pengganti Ali Khamenei, Siapa Dia?","Mojtaba Khamenei Kandidat Kuat Pengganti Ali Khamenei, Siapa Dia?
Putra mendiang Pemimpin Tertinggi Iran Ayatollah Ali Khamenei , Mojtaba Khamenei, digadang-gadang menjadi calon kuat pengganti ayahnya.
Khamenei tewas dalam serangan Amerika Serikat-Israel di Teheran pada 28 Februari lalu.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Majelis Ahli Iran saat ini telah memulai pertemuan untuk menentukan calon penerus Khamenei. Majelis Ahli merupakan badan deliberatif beranggotakan 88 ulama senior Syiah yang bertugas mengangkat, mengawasi, dan memberhentikan pemimpin tertinggi.
Tiga pejabat Iran yang mengetahui jalannya diskusi mengatakan Mojtaba muncul sebagai kandidat terkuat penerus Khamenei.
Para pejabat mengatakan ulama-ulama Iran sedang mempertimbangkan untuk mengumumkan bahwa Mojtaba akan menjadi pemimpin tertinggi baru pengganti mendiang ayahnya paling cepat pada Rabu (4/3) pagi.
Meski begitu, ada keberatan di antara sejumlah ulama. Pasalnya, saat ini AS dan Israel masih terus melancarkan serangan ke Iran.
Mereka khawatir pengumuman dipilihnya pemimpin tertinggi baru akan membuat yang bersangkutan menjadi target AS-Israel.
Dilansir dari The New York Times , para ulama di Majelis Ahli telah mengadakan dua pertemuan virtual di pagi dan malam hari.
Pada Selasa (3/3), Israel sempat mengeklaim menggempur gedung Majelis Ahli di Qom. Namun, menurut media Iran yang dikendalikan pemerintah Mehr, gedung yang diserang Israel sudah tua dan tidak lagi dipakai.
Tidak ada orang pula ketika serangan terjadi.
Vali Nasr, pakar Iran dan Islam Syiah di Johns Hopkins University, mengatakan Mojtaba akan menjadi pilihan yang mengejutkan sekaligus berpotensi jadi pilihan signifikan.
""Dia sudah lama dibidik jadi penerus,"" kata Nasr, seperti dikutip The New York Times.
""Tapi selama dua tahun terakhir, tampaknya wacana itu hilang dari radar. Jika dia terpilih, ini menunjukkan rezim yang sekarang berkuasa adalah kubu Garda Revolusi yang jauh lebih keras,"" lanjutnya.
Mojtaba merupakan pria berusia 56 tahun yang cukup tertutup. Ia selama ini beroperasi di bawah bayang-bayang ayahnya.
Mojtaba selama ini dikenal memiliki hubungan dekat dengan Garda Revolusi. Menurut ketiga pejabat Iran, Garda Revolusi mendorong pengangkatannya dengan alasan Mojtaba punya kualifikasi yang dibutuhkan untuk memimpin Iran di masa krisis seperti sekarang.
""Mojtaba adalah pilihan paling bijak saat ini karena dia sangat memahami cara menjalankan dan mengoordinasikan aparat keamanan dan militer,"" kata Mehdi Rahmati, analis di Teheran.
""Dia sudah bertanggung jawab soal ini sebelumnya,"" lanjutnya.
Kendati begitu, Rahmati mengamini tidak semua orang akan senang dengan keputusan ini.
""Sebagian masyarakat akan bereaksi negatif dan keras terhadap keputusan ini, dan akan ada dampak buruknya,"" prediksinya.
Para pendukung pemerintah akan melihat Mojtaba sebagai penerus kepemimpinan Khamenei dan mendukungnya dengan cepat. Namun, bagi oposisi, Mojtaba bisa dipandang sebagai penerus rezim yang telah menewaskan sedikitnya 7.000 orang dalam beberapa bulan terakhir.
Kandidat lain yang juga moncer sebagai calon penerus Khamenei yakni Alireza Arafi, ulama dan ahli hukum yang merupakan bagian dari dewan transisi kepemimpinan. Seyed Hassan Khomeini, cucu pendiri revolusi Islam Ayatollah Ruhollah Khomeini, juga disebut masuk dalam bursa.
Baik Arafi dan Hassan dipandang sebagai tokoh moderat.
Ini adalah pemimpin tertinggi kedua yang akan dipilih Majelis Ahli dalam 47 tahun terakhir.
Pada 1989, majelis memilih Khamenei dan menyerahkan kendali teokrasi yang baru dibentuk pasca revolusi Islam. Selama lebih dari 40 tahun, Khamenei memimpin Iran dengan kekuasaan absolut."
https://www.cnnindonesia.com/internasional/20260301090739-120-1332969/waktu-terbunuhnya-pemimpin-iran-ayatollah-ali-khamenei-terungkap,Waktu Terbunuhnya Pemimpin Iran Ayatollah Ali Khamenei Terungkap,"Waktu Terbunuhnya Pemimpin Iran Ayatollah Ali Khamenei Terungkap
Pihak berwenang Iran lewat media semi pemerintah setempat, Fars , telah mendeklarasikan masa berkabung usai Pemimpin Tertinggi mereka Ayatollah Ali Khamenei resmi dinyatakan tewas.
Khamenei tewas dalam serangan militer gabungan Amerika Serikat (AS)-Israel ke wilayah Iran pada Sabtu (28/2).
Media semi pemerintah Iran, Fars , yang dikutip Al Jazeera melaporkan pemerintahan Iran mendeklarasikan 40 hari berkabung dan tujuh hari libur nasional.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Selain Fars , Stasiun Televisi pemerintah Iran IRIB turut melaporkan informasi soal kematian Ali Khamenei setelah serangan habis-habisan AS-Israel ke Iran. .
""Pemimpin tertinggi Iran telah syahid,"" demikian laporan IRIB , dikutip CNN , Minggu (1/3).
Trump Ngaku Sudah Kantongi Nama Calon Pemimpin Baru Iran
Iran: Semua Fasilitas dan Aset AS-Israel di Timteng Sah untuk Diserang
Media Iran Konfirmasi Khamenei Tewas dalam Serangan AS-Israel
Fars sendiri mengonfirmasi bahwa Khamenei terbunuh pada Sabtu dini hari waktu setempat.
Selain itu, Fars Iran juga mengungkapkan terkait detail lebih lanjut tentang pembunuhan Pemimpin Tertinggi Iran tersebut.
Disebutkan bahwa Khamenei terbunuh di kantornya saat ""melaksanakan tugas yang diberikan kepadanya"" pada dini hari Sabtu (28/2).
Sebelumnya, Presiden AS Donald Trump telah mengonfirmasi soal kematian Khamenei. Demikian juga Perdana Menteri Israel Benjamin Netanyahu yang mengindikasikan kuat Khamenei tewas dalam serangan AS-Israel.
Kediaman pemimpin tertinggi Iran Ayatollah Ali Khamenei dilaporkan digempur hingga 30 bom dalam serangan bersama Amerika Serikat dan Israel pada Sabtu (28/2).
Media Israel Channel 12 yang dikutip Times of Israel melaporkan bahwa Israel setelah berkoordinasi dengan AS menjatuhkan 30 bom di kompleks kediaman Khamenei.
Khamenei sendiri telah memimpin Iran sejak 1989 dan memegang otoritas politik serta agama tertinggi di negara tersebut."
https://www.cnnindonesia.com/internasional/20260309044622-120-1335708/tok-anak-ali-khamenei-mojtaba-khamenei-jadi-pemimpin-tertinggi-iran,Tok! Anak Ali Khamenei Mojtaba Khamenei Jadi Pemimpin Tertinggi Iran,"Tok! Anak Ali Khamenei Mojtaba Khamenei Jadi Pemimpin Tertinggi Iran
Iran pada Senin menunjuk Mojtaba Khamenei sebagai pemimpin tertinggi negara tersebut menggantikan mendiang sang ayah, Ayatollah Ali Khamenei, Senin (9/3).
Penunjukan ini berlangsung sepekan lebih setelah Ali Khamenei tewas dalam serangan gabungan Amerika Serikat dan Israel pada 28 Februari lalu yang memicu perang meluas di Timur Tengah hingga hari ini.
""Dengan suara yang menentukan, Majelis Ahli menunjuk Ayatollah Seyyed Mojtaba Hosseini Khamenei sebagai Pemimpin ketiga sistem sakral Republik Islam Iran,"" kata majelis tersebut dalam pernyataan yang dikeluarkan sesaat setelah tengah malam waktu Teheran.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Dikutip Reuters , Mojtaba merupakan seorang ulama tingkat menengah yang memiliki pengaruh di dalam pasukan keamanan Iran serta jaringan bisnis besar yang berkembang di bawah kepemimpinan ayahnya.
Pria 56 tahun itu telah lama dipandang sebagai kandidat terdepan meneruskan jabatan sang ayah menjelang pemungutan suara oleh Majelis Ahli, badan beranggotakan 88 ulama yang bertugas memilih pemimpin tertinggi Iran.
[Gambas:Video CNN]
Posisi ini memberikan Mojtaba kewenangan terakhir dalam seluruh urusan negara di Republik Islam Iran.
Penunjukan Mojtaba kemungkinan akan memicu kemarahan Presiden Amerika Serikat Donald Trump, yang pada Minggu mengatakan Washington seharusnya memiliki suara dalam pemilihan tersebut.
""Jika dia tidak mendapat persetujuan dari kami, dia tidak akan bertahan lama,"" katanya kepada ABC News . Israel juga mengancam akan menargetkan siapa pun yang dipilih sebagai pengganti Khamenei."
https://www.cnnindonesia.com/internasional/20260301174003-120-1333089/hamas-ucapkan-belasungkawa-atas-kematian-khamenei,Hamas Ucapkan Belasungkawa Atas Kematian Khamenei,"Hamas Ucapkan Belasungkawa Atas Kematian Khamenei
Hamas menyampaikan belasungkawa atas meninggalnya pemimpin tertinggi Iran, Ayatollah Ali Khamenei, yang merupakan pendukung gerakan mereka. Khamenei tewas karena yang disebut Hamas sebagai serangan 'keji' Amerika Serikat (AS) dan Israel.
""Kami di Hamas berduka atas meninggalnya Ayatollah Ali Khamenei. Beliau memberikan semua bentuk dukungan politik, diplomatik, dan militer kepada rakyat kami, perjuangan kami, dan perlawanan kami,"" kata gerakan Islam Palestina itu dalam sebuah pernyataan, diberitakan AFP .
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""AS dan pemerintah pendudukan fasis bertanggung jawab penuh atas agresi terang-terangan dan kejahatan keji terhadap kedaulatan Republik Islam Iran ini, serta atas dampak seriusnya terhadap keamanan dan stabilitas kawasan.""
Sayap bersenjata Hamas, Brigade Ezzedine Al-Qassam, menggambarkan Khamenei sebagai ""pendukung utama Poros Perlawanan dan para mujahidinnya"".
""Semua dukungan yang diberikan Republik Islam selama beberapa dekade kepada rakyat kami dan perlawanan kami... diberikan atas keputusan langsungnya dan di bawah pengawasan penuhnya,"" kata Brigade tersebut dalam pernyataan terpisah.
""Dukungan substansial ini telah menjadi faktor kunci dalam pengembangan perlawanan dan taktiknya, yang berpuncak pada pencapaian luar biasa selama serangan 7 Oktober 2023 terhadap Israel, tambah kelompok itu.
Kelompok militan Jihad Islam, yang bersama Hamas dan sayap bersenjatanya berperang melawan Israel di Gaza selama dua tahun, mengatakan pembunuhan Khamenei adalah ""kejahatan perang"" oleh AS dan Israel dalam ""serangan yang khianat dan jahat""."
https://www.cnnindonesia.com/internasional/20260305065848-120-1334462/prabowo-kirim-surat-jelang-pemakaman-ali-khamenei,Prabowo Kirim Surat Jelang Pemakaman Ali Khamenei,"Prabowo Kirim Surat Jelang Pemakaman Ali Khamenei
Presiden Prabowo Subianto mengirimkan surat duka cita sebagai pernyataan belasungkawa atas wafatnya Pemimpin Tertinggi Iran Ayatollah Ali Khamenei dalam serangan Amerika Serikat-Israel terhadap Iran.
Sekretaris Kabinet Teddy Indra Wijaya mengatakan surat resmi yang ditulis Presiden Prabowo itu ditujukan kepada Presiden Iran Masoud Pezeshkian menjelang pemakaman Ali Khamenei dalam waktu dekat di Mashhad yang merupakan kota suci dan kota terbesar kedua di Iran.
""Menjelang pemakaman pemimpin tertinggi Iran yang direncanakan di Mashhad yang merupakan kota suci dan kota terbesar kedua di Iran dalam waktu dekat ini, Presiden Prabowo Subianto menulis surat duka cita atas wafatnya Pemimpin Tertinggi Iran Ayatollah Ali Khamenei yang gugur dalam serangan militer pada awal Maret 2026,"" ucap Teddy dikutip dari Antara, Kamis (5/3).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Apa Itu Selat Hormuz dan Kenapa Vital dalam Perang Iran vs AS-Israel?
Fakta Hari Ke-6 Perang Iran vs AS-Israel: CIA Rekrut Kurdi, Trump Rugi
Daftar Aset Militer-Diplomatik AS yang Digempur Serangan Balasan Iran
Semula Ali Khamenei dijadwalkan dimakamkan pada Rabu (4/3) malam waktu setempat. Namun, prosesi pemakaman tersebut dikabarkan ditunda. Pemerintah Iran memutuskan Ali Khamenei akan dimakamkan di Masshad, kota yang sama tempat ayahnya dimakamkan.
Lebih lanjut, Teddy mengatakan surat resmi berisi dari Prabowo merupakan pernyataan belasungkawa mendalam dan diserahkan langsung oleh Menteri Luar Negeri Sugiono kepada Dubes Iran untuk Indonesia Mohammad Boroujerdi.
Dalam pertemuan tersebut, Menlu Sugiono dan Dubes Boroujerdi membahas terkait eskalasi situasi di Timur Tengah akibat serangan AS dan Israel ke Iran yang memicu serangan balasan Teheran ke sejumlah lokasi di Teluk Persia.
Dalam kesempatan yang sama, Sugiono juga menekankan pentingnya sikap menghormati hukum internasional dan Piagam Perserikatan Bangsa-Bangsa (PBB), serta mendesak langkah diplomasi demi meredakan eskalasi yang terjadi."
